id,label
53624 ,dog
53625 ,deer
53626 ,frog
53627 ,ship
53628 ,airplane
53629 ,deer
53630 ,cat
53631 ,deer
53632 ,cat
53633 ,bird
53634 ,deer
53635 ,airplane
53636 ,automobile
53637 ,deer
53638 ,deer
53639 ,dog
53640 ,cat
53641 ,cat
53642 ,bird
53643 ,ship
53644 ,cat
53645 ,frog
53646 ,horse
53647 ,cat
53648 ,horse
53649 ,ship
53650 ,frog
53651 ,bird
53652 ,ship
53653 ,truck
53654 ,deer
53655 ,ship
53656 ,cat
53657 ,deer
53658 ,bird
53659 ,dog
53660 ,ship
53661 ,bird
53662 ,cat
53663 ,automobile
53664 ,ship
53665 ,frog
53666 ,deer
53667 ,ship
53668 ,ship
53669 ,cat
53670 ,ship
53671 ,dog
53672 ,deer
53673 ,cat
53674 ,automobile
53675 ,automobile
53676 ,bird
53677 ,frog
53678 ,frog
53679 ,deer
53680 ,cat
53681 ,airplane
53682 ,ship
53683 ,cat
53684 ,horse
53685 ,frog
53686 ,ship
53687 ,automobile
53688 ,dog
53689 ,bird
53690 ,truck
53691 ,cat
53692 ,deer
53693 ,bird
53694 ,cat
53695 ,deer
53696 ,frog
53697 ,dog
53698 ,cat
53699 ,airplane
53700 ,truck
53701 ,bird
53702 ,deer
53703 ,frog
53704 ,airplane
53705 ,ship
53706 ,automobile
53707 ,bird
53708 ,bird
53709 ,airplane
53710 ,deer
53711 ,bird
53712 ,frog
53713 ,deer
53714 ,cat
53715 ,ship
53716 ,frog
53717 ,cat
53718 ,deer
53719 ,airplane
53720 ,bird
53721 ,bird
53722 ,frog
53723 ,cat
53724 ,horse
53725 ,cat
53726 ,horse
53727 ,truck
53728 ,ship
53729 ,dog
53730 ,automobile
53731 ,horse
53732 ,dog
53733 ,automobile
53734 ,deer
53735 ,cat
53736 ,cat
53737 ,airplane
53738 ,airplane
53739 ,automobile
53740 ,bird
53741 ,ship
53742 ,frog
53743 ,automobile
53744 ,airplane
53745 ,automobile
53746 ,bird
53747 ,automobile
53748 ,cat
53749 ,bird
53750 ,horse
53751 ,frog
53752 ,cat
53753 ,horse
53754 ,automobile
53755 ,ship
53756 ,cat
53757 ,ship
53758 ,deer
53759 ,deer
53760 ,cat
53761 ,bird
53762 ,dog
53763 ,frog
53764 ,deer
53765 ,deer
53766 ,horse
53767 ,bird
53768 ,automobile
53769 ,deer
53770 ,cat
53771 ,truck
53772 ,frog
53773 ,bird
53774 ,ship
53775 ,truck
53776 ,deer
53777 ,truck
53778 ,airplane
53779 ,bird
53780 ,truck
53781 ,truck
53782 ,horse
53783 ,deer
53784 ,automobile
53785 ,dog
53786 ,cat
53787 ,airplane
53788 ,cat
53789 ,cat
53790 ,ship
53791 ,cat
53792 ,ship
53793 ,bird
53794 ,frog
53795 ,airplane
53796 ,frog
53797 ,ship
53798 ,bird
53799 ,deer
53800 ,frog
53801 ,frog
53802 ,dog
53803 ,truck
53804 ,deer
53805 ,frog
53806 ,ship
53807 ,truck
53808 ,frog
53809 ,frog
53810 ,truck
53811 ,cat
53812 ,cat
53813 ,deer
53814 ,horse
53815 ,dog
53816 ,bird
53817 ,airplane
53818 ,cat
53819 ,bird
53820 ,cat
53821 ,truck
53822 ,airplane
53823 ,deer
53824 ,cat
53825 ,cat
53826 ,dog
53827 ,frog
53828 ,cat
53829 ,deer
53830 ,frog
53831 ,automobile
53832 ,airplane
53833 ,dog
53834 ,deer
53835 ,ship
53836 ,airplane
53837 ,bird
53838 ,deer
53839 ,horse
53840 ,ship
53841 ,horse
53842 ,bird
53843 ,ship
53844 ,airplane
53845 ,cat
53846 ,airplane
53847 ,horse
53848 ,deer
53849 ,cat
53850 ,bird
53851 ,bird
53852 ,bird
53853 ,deer
53854 ,deer
53855 ,ship
53856 ,ship
53857 ,cat
53858 ,cat
53859 ,horse
53860 ,dog
53861 ,airplane
53862 ,truck
53863 ,cat
53864 ,cat
53865 ,deer
53866 ,automobile
53867 ,deer
53868 ,frog
53869 ,automobile
53870 ,cat
53871 ,frog
53872 ,automobile
53873 ,horse
53874 ,deer
53875 ,truck
53876 ,cat
53877 ,automobile
53878 ,ship
53879 ,bird
53880 ,airplane
53881 ,automobile
53882 ,deer
53883 ,frog
53884 ,horse
53885 ,bird
53886 ,bird
53887 ,frog
53888 ,bird
53889 ,dog
53890 ,cat
53891 ,dog
53892 ,airplane
53893 ,truck
53894 ,ship
53895 ,frog
53896 ,truck
53897 ,frog
53898 ,airplane
53899 ,frog
53900 ,dog
53901 ,ship
53902 ,deer
53903 ,frog
53904 ,ship
53905 ,bird
53906 ,automobile
53907 ,horse
53908 ,frog
53909 ,automobile
53910 ,dog
53911 ,airplane
53912 ,frog
53913 ,deer
53914 ,frog
53915 ,cat
53916 ,bird
53917 ,ship
53918 ,frog
53919 ,bird
53920 ,bird
53921 ,bird
53922 ,dog
53923 ,deer
53924 ,bird
53925 ,truck
53926 ,cat
53927 ,airplane
53928 ,airplane
53929 ,deer
53930 ,deer
53931 ,truck
53932 ,deer
53933 ,deer
53934 ,deer
53935 ,cat
53936 ,deer
53937 ,cat
53938 ,truck
53939 ,ship
53940 ,deer
53941 ,bird
53942 ,airplane
53943 ,automobile
53944 ,frog
53945 ,bird
53946 ,truck
53947 ,ship
53948 ,frog
53949 ,deer
53950 ,bird
53951 ,cat
53952 ,deer
53953 ,airplane
53954 ,deer
53955 ,frog
53956 ,deer
53957 ,deer
53958 ,cat
53959 ,deer
53960 ,cat
53961 ,ship
53962 ,cat
53963 ,deer
53964 ,deer
53965 ,bird
53966 ,airplane
53967 ,horse
53968 ,cat
53969 ,ship
53970 ,truck
53971 ,airplane
53972 ,horse
53973 ,frog
53974 ,bird
53975 ,dog
53976 ,deer
53977 ,bird
53978 ,airplane
53979 ,automobile
53980 ,airplane
53981 ,airplane
53982 ,deer
53983 ,deer
53984 ,cat
53985 ,deer
53986 ,truck
53987 ,airplane
53988 ,bird
53989 ,dog
53990 ,automobile
53991 ,bird
53992 ,cat
53993 ,airplane
53994 ,ship
53995 ,bird
53996 ,truck
53997 ,ship
53998 ,truck
53999 ,deer
54000 ,frog
54001 ,cat
54002 ,deer
54003 ,deer
54004 ,frog
54005 ,bird
54006 ,deer
54007 ,airplane
54008 ,deer
54009 ,deer
54010 ,airplane
54011 ,deer
54012 ,ship
54013 ,bird
54014 ,cat
54015 ,deer
54016 ,cat
54017 ,automobile
54018 ,truck
54019 ,deer
54020 ,cat
54021 ,dog
54022 ,cat
54023 ,cat
54024 ,cat
54025 ,automobile
54026 ,cat
54027 ,deer
54028 ,cat
54029 ,deer
54030 ,cat
54031 ,deer
54032 ,bird
54033 ,cat
54034 ,truck
54035 ,frog
54036 ,ship
54037 ,horse
54038 ,airplane
54039 ,cat
54040 ,deer
54041 ,ship
54042 ,horse
54043 ,ship
54044 ,truck
54045 ,ship
54046 ,frog
54047 ,airplane
54048 ,deer
54049 ,deer
54050 ,airplane
54051 ,horse
54052 ,truck
54053 ,cat
54054 ,ship
54055 ,horse
54056 ,frog
54057 ,dog
54058 ,cat
54059 ,bird
54060 ,deer
54061 ,cat
54062 ,cat
54063 ,airplane
54064 ,cat
54065 ,horse
54066 ,cat
54067 ,ship
54068 ,deer
54069 ,cat
54070 ,ship
54071 ,truck
54072 ,truck
54073 ,ship
54074 ,ship
54075 ,horse
54076 ,ship
54077 ,ship
54078 ,dog
54079 ,frog
54080 ,bird
54081 ,deer
54082 ,dog
54083 ,cat
54084 ,bird
54085 ,cat
54086 ,deer
54087 ,truck
54088 ,bird
54089 ,cat
54090 ,bird
54091 ,deer
54092 ,deer
54093 ,airplane
54094 ,horse
54095 ,deer
54096 ,truck
54097 ,automobile
54098 ,frog
54099 ,bird
54100 ,dog
54101 ,bird
54102 ,deer
54103 ,airplane
54104 ,frog
54105 ,horse
54106 ,deer
54107 ,deer
54108 ,truck
54109 ,dog
54110 ,cat
54111 ,ship
54112 ,deer
54113 ,frog
54114 ,cat
54115 ,cat
54116 ,automobile
54117 ,airplane
54118 ,deer
54119 ,deer
54120 ,ship
54121 ,automobile
54122 ,deer
54123 ,dog
54124 ,horse
54125 ,horse
54126 ,truck
54127 ,automobile
54128 ,deer
54129 ,ship
54130 ,cat
54131 ,deer
54132 ,cat
54133 ,deer
54134 ,cat
54135 ,truck
54136 ,frog
54137 ,airplane
54138 ,bird
54139 ,cat
54140 ,deer
54141 ,automobile
54142 ,truck
54143 ,bird
54144 ,bird
54145 ,frog
54146 ,bird
54147 ,airplane
54148 ,deer
54149 ,cat
54150 ,frog
54151 ,frog
54152 ,airplane
54153 ,frog
54154 ,cat
54155 ,horse
54156 ,frog
54157 ,horse
54158 ,ship
54159 ,cat
54160 ,ship
54161 ,dog
54162 ,frog
54163 ,truck
54164 ,deer
54165 ,deer
54166 ,cat
54167 ,automobile
54168 ,ship
54169 ,truck
54170 ,deer
54171 ,cat
54172 ,frog
54173 ,truck
54174 ,deer
54175 ,bird
54176 ,deer
54177 ,frog
54178 ,airplane
54179 ,bird
54180 ,cat
54181 ,truck
54182 ,bird
54183 ,bird
54184 ,truck
54185 ,bird
54186 ,cat
54187 ,ship
54188 ,deer
54189 ,frog
54190 ,cat
54191 ,cat
54192 ,deer
54193 ,bird
54194 ,deer
54195 ,deer
54196 ,cat
54197 ,truck
54198 ,automobile
54199 ,cat
54200 ,deer
54201 ,cat
54202 ,airplane
54203 ,deer
54204 ,ship
54205 ,airplane
54206 ,bird
54207 ,dog
54208 ,deer
54209 ,automobile
54210 ,ship
54211 ,frog
54212 ,horse
54213 ,cat
54214 ,cat
54215 ,bird
54216 ,frog
54217 ,cat
54218 ,deer
54219 ,cat
54220 ,ship
54221 ,cat
54222 ,bird
54223 ,bird
54224 ,truck
54225 ,horse
54226 ,frog
54227 ,cat
54228 ,deer
54229 ,deer
54230 ,airplane
54231 ,automobile
54232 ,cat
54233 ,airplane
54234 ,bird
54235 ,cat
54236 ,deer
54237 ,truck
54238 ,automobile
54239 ,frog
54240 ,bird
54241 ,frog
54242 ,dog
54243 ,deer
54244 ,frog
54245 ,bird
54246 ,bird
54247 ,deer
54248 ,frog
54249 ,truck
54250 ,airplane
54251 ,cat
54252 ,cat
54253 ,automobile
54254 ,horse
54255 ,bird
54256 ,bird
54257 ,bird
54258 ,airplane
54259 ,cat
54260 ,frog
54261 ,cat
54262 ,truck
54263 ,cat
54264 ,cat
54265 ,truck
54266 ,deer
54267 ,bird
54268 ,cat
54269 ,horse
54270 ,frog
54271 ,cat
54272 ,deer
54273 ,bird
54274 ,frog
54275 ,deer
54276 ,frog
54277 ,horse
54278 ,airplane
54279 ,automobile
54280 ,deer
54281 ,bird
54282 ,cat
54283 ,ship
54284 ,ship
54285 ,deer
54286 ,dog
54287 ,deer
54288 ,deer
54289 ,deer
54290 ,ship
54291 ,dog
54292 ,truck
54293 ,airplane
54294 ,frog
54295 ,airplane
54296 ,horse
54297 ,deer
54298 ,dog
54299 ,horse
54300 ,ship
54301 ,truck
54302 ,frog
54303 ,ship
54304 ,horse
54305 ,bird
54306 ,cat
54307 ,frog
54308 ,truck
54309 ,frog
54310 ,dog
54311 ,bird
54312 ,cat
54313 ,dog
54314 ,airplane
54315 ,ship
54316 ,deer
54317 ,truck
54318 ,cat
54319 ,frog
54320 ,cat
54321 ,frog
54322 ,cat
54323 ,airplane
54324 ,horse
54325 ,deer
54326 ,cat
54327 ,automobile
54328 ,horse
54329 ,ship
54330 ,deer
54331 ,cat
54332 ,frog
54333 ,dog
54334 ,horse
54335 ,cat
54336 ,deer
54337 ,cat
54338 ,airplane
54339 ,bird
54340 ,bird
54341 ,frog
54342 ,horse
54343 ,horse
54344 ,cat
54345 ,frog
54346 ,dog
54347 ,cat
54348 ,airplane
54349 ,airplane
54350 ,cat
54351 ,cat
54352 ,horse
54353 ,bird
54354 ,automobile
54355 ,bird
54356 ,bird
54357 ,cat
54358 ,deer
54359 ,bird
54360 ,bird
54361 ,ship
54362 ,bird
54363 ,cat
54364 ,ship
54365 ,bird
54366 ,cat
54367 ,bird
54368 ,airplane
54369 ,bird
54370 ,truck
54371 ,airplane
54372 ,cat
54373 ,cat
54374 ,dog
54375 ,cat
54376 ,cat
54377 ,cat
54378 ,deer
54379 ,deer
54380 ,ship
54381 ,bird
54382 ,truck
54383 ,airplane
54384 ,truck
54385 ,deer
54386 ,horse
54387 ,deer
54388 ,bird
54389 ,truck
54390 ,bird
54391 ,frog
54392 ,bird
54393 ,deer
54394 ,cat
54395 ,bird
54396 ,ship
54397 ,ship
54398 ,cat
54399 ,deer
54400 ,cat
54401 ,cat
54402 ,airplane
54403 ,airplane
54404 ,deer
54405 ,bird
54406 ,frog
54407 ,airplane
54408 ,automobile
54409 ,automobile
54410 ,cat
54411 ,ship
54412 ,ship
54413 ,ship
54414 ,deer
54415 ,deer
54416 ,automobile
54417 ,airplane
54418 ,cat
54419 ,truck
54420 ,ship
54421 ,automobile
54422 ,ship
54423 ,deer
54424 ,ship
54425 ,deer
54426 ,frog
54427 ,cat
54428 ,cat
54429 ,frog
54430 ,automobile
54431 ,truck
54432 ,cat
54433 ,cat
54434 ,automobile
54435 ,cat
54436 ,horse
54437 ,automobile
54438 ,bird
54439 ,deer
54440 ,bird
54441 ,cat
54442 ,ship
54443 ,frog
54444 ,airplane
54445 ,truck
54446 ,deer
54447 ,bird
54448 ,ship
54449 ,cat
54450 ,bird
54451 ,cat
54452 ,deer
54453 ,frog
54454 ,cat
54455 ,airplane
54456 ,bird
54457 ,truck
54458 ,frog
54459 ,cat
54460 ,cat
54461 ,ship
54462 ,ship
54463 ,dog
54464 ,dog
54465 ,cat
54466 ,cat
54467 ,cat
54468 ,airplane
54469 ,dog
54470 ,bird
54471 ,frog
54472 ,bird
54473 ,frog
54474 ,truck
54475 ,frog
54476 ,deer
54477 ,bird
54478 ,ship
54479 ,cat
54480 ,deer
54481 ,bird
54482 ,automobile
54483 ,deer
54484 ,deer
54485 ,horse
54486 ,airplane
54487 ,deer
54488 ,deer
54489 ,deer
54490 ,airplane
54491 ,deer
54492 ,airplane
54493 ,automobile
54494 ,cat
54495 ,horse
54496 ,truck
54497 ,cat
54498 ,automobile
54499 ,automobile
54500 ,deer
54501 ,deer
54502 ,automobile
54503 ,ship
54504 ,horse
54505 ,cat
54506 ,frog
54507 ,dog
54508 ,frog
54509 ,bird
54510 ,truck
54511 ,automobile
54512 ,airplane
54513 ,truck
54514 ,deer
54515 ,deer
54516 ,automobile
54517 ,bird
54518 ,ship
54519 ,frog
54520 ,automobile
54521 ,truck
54522 ,automobile
54523 ,bird
54524 ,deer
54525 ,frog
54526 ,ship
54527 ,bird
54528 ,deer
54529 ,ship
54530 ,cat
54531 ,frog
54532 ,cat
54533 ,cat
54534 ,bird
54535 ,bird
54536 ,bird
54537 ,deer
54538 ,frog
54539 ,deer
54540 ,bird
54541 ,bird
54542 ,cat
54543 ,airplane
54544 ,bird
54545 ,cat
54546 ,horse
54547 ,cat
54548 ,cat
54549 ,cat
54550 ,deer
54551 ,truck
54552 ,deer
54553 ,bird
54554 ,deer
54555 ,airplane
54556 ,cat
54557 ,bird
54558 ,horse
54559 ,frog
54560 ,cat
54561 ,deer
54562 ,cat
54563 ,airplane
54564 ,frog
54565 ,airplane
54566 ,ship
54567 ,horse
54568 ,frog
54569 ,cat
54570 ,automobile
54571 ,cat
54572 ,deer
54573 ,bird
54574 ,cat
54575 ,dog
54576 ,bird
54577 ,cat
54578 ,deer
54579 ,bird
54580 ,frog
54581 ,frog
54582 ,bird
54583 ,cat
54584 ,frog
54585 ,deer
54586 ,cat
54587 ,cat
54588 ,cat
54589 ,airplane
54590 ,truck
54591 ,dog
54592 ,dog
54593 ,dog
54594 ,airplane
54595 ,bird
54596 ,cat
54597 ,automobile
54598 ,cat
54599 ,horse
54600 ,truck
54601 ,truck
54602 ,cat
54603 ,dog
54604 ,dog
54605 ,cat
54606 ,cat
54607 ,bird
54608 ,deer
54609 ,airplane
54610 ,airplane
54611 ,dog
54612 ,automobile
54613 ,dog
54614 ,deer
54615 ,automobile
54616 ,dog
54617 ,cat
54618 ,frog
54619 ,deer
54620 ,airplane
54621 ,ship
54622 ,frog
54623 ,airplane
54624 ,ship
54625 ,airplane
54626 ,airplane
54627 ,dog
54628 ,cat
54629 ,cat
54630 ,bird
54631 ,deer
54632 ,airplane
54633 ,bird
54634 ,deer
54635 ,horse
54636 ,frog
54637 ,truck
54638 ,horse
54639 ,bird
54640 ,deer
54641 ,truck
54642 ,ship
54643 ,horse
54644 ,frog
54645 ,deer
54646 ,ship
54647 ,cat
54648 ,cat
54649 ,deer
54650 ,bird
54651 ,automobile
54652 ,deer
54653 ,ship
54654 ,deer
54655 ,dog
54656 ,frog
54657 ,deer
54658 ,cat
54659 ,deer
54660 ,truck
54661 ,deer
54662 ,frog
54663 ,truck
54664 ,automobile
54665 ,bird
54666 ,cat
54667 ,deer
54668 ,frog
54669 ,truck
54670 ,automobile
54671 ,truck
54672 ,cat
54673 ,truck
54674 ,cat
54675 ,ship
54676 ,cat
54677 ,cat
54678 ,truck
54679 ,deer
54680 ,cat
54681 ,airplane
54682 ,airplane
54683 ,bird
54684 ,truck
54685 ,ship
54686 ,deer
54687 ,truck
54688 ,bird
54689 ,truck
54690 ,ship
54691 ,cat
54692 ,automobile
54693 ,ship
54694 ,horse
54695 ,frog
54696 ,horse
54697 ,truck
54698 ,cat
54699 ,automobile
54700 ,deer
54701 ,frog
54702 ,horse
54703 ,cat
54704 ,frog
54705 ,cat
54706 ,automobile
54707 ,truck
54708 ,deer
54709 ,cat
54710 ,deer
54711 ,automobile
54712 ,cat
54713 ,deer
54714 ,dog
54715 ,cat
54716 ,bird
54717 ,deer
54718 ,cat
54719 ,frog
54720 ,ship
54721 ,dog
54722 ,deer
54723 ,frog
54724 ,dog
54725 ,cat
54726 ,bird
54727 ,cat
54728 ,horse
54729 ,horse
54730 ,dog
54731 ,bird
54732 ,horse
54733 ,truck
54734 ,deer
54735 ,truck
54736 ,cat
54737 ,frog
54738 ,bird
54739 ,bird
54740 ,bird
54741 ,dog
54742 ,dog
54743 ,ship
54744 ,frog
54745 ,bird
54746 ,dog
54747 ,horse
54748 ,cat
54749 ,frog
54750 ,deer
54751 ,bird
54752 ,cat
54753 ,frog
54754 ,airplane
54755 ,automobile
54756 ,deer
54757 ,deer
54758 ,airplane
54759 ,deer
54760 ,horse
54761 ,bird
54762 ,horse
54763 ,dog
54764 ,frog
54765 ,bird
54766 ,cat
54767 ,frog
54768 ,airplane
54769 ,bird
54770 ,automobile
54771 ,dog
54772 ,deer
54773 ,truck
54774 ,cat
54775 ,frog
54776 ,dog
54777 ,horse
54778 ,cat
54779 ,truck
54780 ,deer
54781 ,deer
54782 ,frog
54783 ,deer
54784 ,cat
54785 ,cat
54786 ,frog
54787 ,cat
54788 ,bird
54789 ,frog
54790 ,deer
54791 ,airplane
54792 ,frog
54793 ,airplane
54794 ,horse
54795 ,ship
54796 ,truck
54797 ,automobile
54798 ,horse
54799 ,truck
54800 ,bird
54801 ,deer
54802 ,cat
54803 ,frog
54804 ,bird
54805 ,deer
54806 ,frog
54807 ,truck
54808 ,deer
54809 ,horse
54810 ,cat
54811 ,automobile
54812 ,deer
54813 ,bird
54814 ,deer
54815 ,bird
54816 ,automobile
54817 ,frog
54818 ,cat
54819 ,bird
54820 ,frog
54821 ,airplane
54822 ,ship
54823 ,truck
54824 ,deer
54825 ,ship
54826 ,deer
54827 ,frog
54828 ,dog
54829 ,bird
54830 ,airplane
54831 ,bird
54832 ,frog
54833 ,cat
54834 ,cat
54835 ,cat
54836 ,ship
54837 ,ship
54838 ,deer
54839 ,airplane
54840 ,truck
54841 ,automobile
54842 ,ship
54843 ,dog
54844 ,bird
54845 ,automobile
54846 ,cat
54847 ,cat
54848 ,bird
54849 ,ship
54850 ,ship
54851 ,deer
54852 ,frog
54853 ,bird
54854 ,frog
54855 ,ship
54856 ,automobile
54857 ,frog
54858 ,cat
54859 ,horse
54860 ,frog
54861 ,deer
54862 ,cat
54863 ,truck
54864 ,cat
54865 ,frog
54866 ,cat
54867 ,truck
54868 ,deer
54869 ,frog
54870 ,truck
54871 ,automobile
54872 ,deer
54873 ,automobile
54874 ,bird
54875 ,deer
54876 ,truck
54877 ,deer
54878 ,airplane
54879 ,deer
54880 ,deer
54881 ,truck
54882 ,automobile
54883 ,ship
54884 ,cat
54885 ,frog
54886 ,cat
54887 ,automobile
54888 ,deer
54889 ,frog
54890 ,truck
54891 ,horse
54892 ,bird
54893 ,bird
54894 ,horse
54895 ,ship
54896 ,dog
54897 ,deer
54898 ,horse
54899 ,frog
54900 ,airplane
54901 ,frog
54902 ,deer
54903 ,horse
54904 ,airplane
54905 ,deer
54906 ,deer
54907 ,dog
54908 ,deer
54909 ,airplane
54910 ,frog
54911 ,ship
54912 ,frog
54913 ,deer
54914 ,ship
54915 ,deer
54916 ,automobile
54917 ,airplane
54918 ,cat
54919 ,bird
54920 ,automobile
54921 ,bird
54922 ,frog
54923 ,frog
54924 ,dog
54925 ,frog
54926 ,cat
54927 ,airplane
54928 ,truck
54929 ,horse
54930 ,bird
54931 ,deer
54932 ,dog
54933 ,dog
54934 ,cat
54935 ,cat
54936 ,frog
54937 ,bird
54938 ,cat
54939 ,automobile
54940 ,frog
54941 ,frog
54942 ,automobile
54943 ,dog
54944 ,truck
54945 ,deer
54946 ,ship
54947 ,cat
54948 ,deer
54949 ,cat
54950 ,deer
54951 ,cat
54952 ,dog
54953 ,airplane
54954 ,cat
54955 ,bird
54956 ,cat
54957 ,cat
54958 ,airplane
54959 ,bird
54960 ,dog
54961 ,cat
54962 ,cat
54963 ,truck
54964 ,cat
54965 ,airplane
54966 ,deer
54967 ,cat
54968 ,bird
54969 ,frog
54970 ,bird
54971 ,deer
54972 ,frog
54973 ,dog
54974 ,ship
54975 ,cat
54976 ,deer
54977 ,deer
54978 ,dog
54979 ,airplane
54980 ,cat
54981 ,ship
54982 ,frog
54983 ,frog
54984 ,airplane
54985 ,deer
54986 ,ship
54987 ,deer
54988 ,deer
54989 ,automobile
54990 ,frog
54991 ,dog
54992 ,deer
54993 ,deer
54994 ,truck
54995 ,deer
54996 ,cat
54997 ,truck
54998 ,deer
54999 ,airplane
55000 ,cat
55001 ,horse
55002 ,frog
55003 ,automobile
55004 ,cat
55005 ,deer
55006 ,cat
55007 ,frog
55008 ,ship
55009 ,cat
55010 ,deer
55011 ,bird
55012 ,airplane
55013 ,truck
55014 ,cat
55015 ,frog
55016 ,automobile
55017 ,deer
55018 ,frog
55019 ,airplane
55020 ,cat
55021 ,frog
55022 ,bird
55023 ,airplane
55024 ,cat
55025 ,automobile
55026 ,horse
55027 ,bird
55028 ,bird
55029 ,airplane
55030 ,cat
55031 ,deer
55032 ,airplane
55033 ,airplane
55034 ,bird
55035 ,cat
55036 ,frog
55037 ,deer
55038 ,bird
55039 ,dog
55040 ,cat
55041 ,bird
55042 ,horse
55043 ,cat
55044 ,cat
55045 ,automobile
55046 ,horse
55047 ,airplane
55048 ,cat
55049 ,cat
55050 ,frog
55051 ,dog
55052 ,cat
55053 ,cat
55054 ,horse
55055 ,truck
55056 ,cat
55057 ,cat
55058 ,ship
55059 ,cat
55060 ,truck
55061 ,cat
55062 ,bird
55063 ,ship
55064 ,truck
55065 ,horse
55066 ,truck
55067 ,cat
55068 ,deer
55069 ,deer
55070 ,airplane
55071 ,deer
55072 ,truck
55073 ,frog
55074 ,cat
55075 ,ship
55076 ,automobile
55077 ,cat
55078 ,horse
55079 ,cat
55080 ,airplane
55081 ,cat
55082 ,cat
55083 ,truck
55084 ,ship
55085 ,bird
55086 ,bird
55087 ,frog
55088 ,horse
55089 ,cat
55090 ,frog
55091 ,cat
55092 ,dog
55093 ,frog
55094 ,horse
55095 ,ship
55096 ,cat
55097 ,cat
55098 ,automobile
55099 ,frog
55100 ,automobile
55101 ,cat
55102 ,cat
55103 ,dog
55104 ,cat
55105 ,cat
55106 ,bird
55107 ,deer
55108 ,cat
55109 ,cat
55110 ,bird
55111 ,cat
55112 ,airplane
55113 ,truck
55114 ,ship
55115 ,frog
55116 ,ship
55117 ,automobile
55118 ,bird
55119 ,bird
55120 ,dog
55121 ,dog
55122 ,dog
55123 ,deer
55124 ,dog
55125 ,ship
55126 ,airplane
55127 ,ship
55128 ,dog
55129 ,frog
55130 ,ship
55131 ,truck
55132 ,cat
55133 ,frog
55134 ,frog
55135 ,truck
55136 ,automobile
55137 ,cat
55138 ,frog
55139 ,cat
55140 ,cat
55141 ,ship
55142 ,deer
55143 ,frog
55144 ,automobile
55145 ,horse
55146 ,bird
55147 ,bird
55148 ,horse
55149 ,airplane
55150 ,ship
55151 ,airplane
55152 ,ship
55153 ,truck
55154 ,horse
55155 ,deer
55156 ,bird
55157 ,truck
55158 ,dog
55159 ,cat
55160 ,deer
55161 ,bird
55162 ,deer
55163 ,truck
55164 ,automobile
55165 ,truck
55166 ,automobile
55167 ,deer
55168 ,cat
55169 ,cat
55170 ,cat
55171 ,ship
55172 ,airplane
55173 ,truck
55174 ,cat
55175 ,deer
55176 ,frog
55177 ,ship
55178 ,frog
55179 ,truck
55180 ,deer
55181 ,frog
55182 ,ship
55183 ,cat
55184 ,cat
55185 ,cat
55186 ,horse
55187 ,frog
55188 ,truck
55189 ,frog
55190 ,cat
55191 ,dog
55192 ,cat
55193 ,airplane
55194 ,ship
55195 ,automobile
55196 ,cat
55197 ,dog
55198 ,cat
55199 ,cat
55200 ,deer
55201 ,cat
55202 ,deer
55203 ,cat
55204 ,cat
55205 ,cat
55206 ,cat
55207 ,cat
55208 ,deer
55209 ,deer
55210 ,truck
55211 ,bird
55212 ,horse
55213 ,cat
55214 ,airplane
55215 ,cat
55216 ,dog
55217 ,dog
55218 ,deer
55219 ,horse
55220 ,cat
55221 ,bird
55222 ,cat
55223 ,horse
55224 ,bird
55225 ,deer
55226 ,frog
55227 ,truck
55228 ,frog
55229 ,frog
55230 ,airplane
55231 ,airplane
55232 ,frog
55233 ,ship
55234 ,frog
55235 ,airplane
55236 ,bird
55237 ,deer
55238 ,deer
55239 ,bird
55240 ,cat
55241 ,dog
55242 ,airplane
55243 ,bird
55244 ,deer
55245 ,airplane
55246 ,ship
55247 ,airplane
55248 ,cat
55249 ,ship
55250 ,ship
55251 ,ship
55252 ,bird
55253 ,truck
55254 ,deer
55255 ,bird
55256 ,cat
55257 ,bird
55258 ,cat
55259 ,cat
55260 ,bird
55261 ,automobile
55262 ,cat
55263 ,deer
55264 ,frog
55265 ,deer
55266 ,horse
55267 ,frog
55268 ,airplane
55269 ,ship
55270 ,bird
55271 ,truck
55272 ,bird
55273 ,dog
55274 ,ship
55275 ,bird
55276 ,frog
55277 ,dog
55278 ,bird
55279 ,cat
55280 ,horse
55281 ,cat
55282 ,deer
55283 ,bird
55284 ,deer
55285 ,deer
55286 ,cat
55287 ,cat
55288 ,truck
55289 ,ship
55290 ,deer
55291 ,dog
55292 ,ship
55293 ,automobile
55294 ,ship
55295 ,bird
55296 ,airplane
55297 ,ship
55298 ,cat
55299 ,cat
55300 ,frog
55301 ,airplane
55302 ,truck
55303 ,cat
55304 ,cat
55305 ,dog
55306 ,automobile
55307 ,cat
55308 ,truck
55309 ,truck
55310 ,bird
55311 ,airplane
55312 ,dog
55313 ,ship
55314 ,ship
55315 ,bird
55316 ,frog
55317 ,deer
55318 ,cat
55319 ,cat
55320 ,bird
55321 ,frog
55322 ,dog
55323 ,automobile
55324 ,frog
55325 ,ship
55326 ,horse
55327 ,automobile
55328 ,deer
55329 ,deer
55330 ,bird
55331 ,horse
55332 ,cat
55333 ,airplane
55334 ,cat
55335 ,bird
55336 ,deer
55337 ,automobile
55338 ,deer
55339 ,cat
55340 ,frog
55341 ,deer
55342 ,cat
